comparison,variant,run_seed,episode,seed,epsilon,episode_reward,extrinsic_reward,intrinsic_reward,learning_reward,steps,status,victory,death,death_cause,truncated,unique_states,unique_positions,visited_positions,q_table_states
intrinsic,intrinsic,222,649,870,0.35783783783783785,3.0,3.0,0.003428833701739509,3.003428833701739,40,victory,1,0,,0,25,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:9|9:9,361
intrinsic,intrinsic,222,650,871,0.35684684684684687,3.0,3.0,0.0030844934982691232,3.0030844934982692,34,victory,1,0,,0,26,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:9|9:4|9:9,361
intrinsic,intrinsic,222,651,872,0.3558558558558559,3.0,3.0,0.003950178923218361,3.003950178923218,45,victory,1,0,,0,29,26,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:1|6:2|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:8|8:9|9:9,361
intrinsic,intrinsic,222,652,873,0.3548648648648649,3.0,3.0,0.004776302851208327,3.004776302851208,57,victory,1,0,,0,32,28,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|5:7|6:1|6:2|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,361
intrinsic,intrinsic,222,653,874,0.3538738738738739,3.0,3.0,0.0029811554787871632,3.0029811554787864,33,victory,1,0,,0,24,22,0:0|0:1|0:2|1:2|2:2|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:9|9:9,361
intrinsic,intrinsic,222,654,875,0.35288288288288283,3.0,3.0,0.0028027097737495454,3.002802709773749,31,victory,1,0,,0,23,21,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,655,876,0.35189189189189185,3.0,3.0,0.0029234204518682,3.002923420451868,32,victory,1,0,,0,24,22,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|6:4|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,656,877,0.35090090090090087,3.0,3.0,0.002919023444431198,3.0029190234444307,32,victory,1,0,,0,25,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,657,878,0.34990990990991,3.0,3.0,0.002740577739393581,3.0027405777393934,29,victory,1,0,,0,25,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:9|9:9,361
intrinsic,intrinsic,222,658,879,0.3489189189189189,3.0,3.0,0.0032051661602185036,3.0032051661602184,36,victory,1,0,,0,26,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:8|6:2|6:8|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,659,880,0.3479279279279279,3.0,3.0,0.003330311861943434,3.0033303118619434,38,victory,1,0,,0,25,22,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,660,881,0.34693693693693695,3.0,3.0,0.0035966255326250873,3.0035966255326247,40,victory,1,0,,0,29,26,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:7|5:8|6:1|6:2|6:7|6:8|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,661,882,0.34594594594594597,3.0,3.0,0.0029656854249492377,3.0029656854249493,32,victory,1,0,,0,25,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,361
intrinsic,intrinsic,222,662,883,0.344954954954955,3.0,3.0,0.0031104448006685076,3.0031104448006687,34,victory,1,0,,0,26,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,361
intrinsic,intrinsic,222,663,884,0.3439639639639639,3.0,3.0,0.0026405777393935814,3.0026405777393936,28,victory,1,0,,0,24,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,664,885,0.3429729729729729,3.0,3.0,0.003359601183824779,3.003359601183825,38,victory,1,0,,0,26,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,361
intrinsic,intrinsic,222,665,886,0.34198198198198193,3.0,3.0,0.004241772905046251,3.004241772905046,53,victory,1,0,,0,25,22,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,666,887,0.34099099099099106,3.0,3.0,0.0024698670612749267,3.002469867061275,26,victory,1,0,,0,23,21,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,667,888,0.3400000000000001,3.0,3.0,0.0028819990956308905,3.0028819990956306,31,victory,1,0,,0,25,22,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,668,889,0.339009009009009,3.0,3.0,0.0022707106781186545,3.0022707106781192,23,victory,1,0,,0,23,21,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,669,890,0.338018018018018,3.0,3.0,0.004980412969190902,3.004980412969191,60,victory,1,0,,0,34,30,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:8|5:9|6:1|6:2|6:4|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:8|8:9|9:9,361
intrinsic,intrinsic,222,670,891,0.337027027027027,3.0,3.0,0.0030811554787871626,3.003081155478787,34,victory,1,0,,0,25,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:9|9:9,361
intrinsic,intrinsic,222,671,892,0.33603603603603605,3.0,3.0,0.0029397341225498525,3.00293973412255,32,victory,1,0,,0,25,23,0:0|0:1|0:2|1:0|1:2|2:0|2:2|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,672,893,0.33504504504504506,3.0,3.0,0.00347503322149343,3.003475033221493,40,victory,1,0,,0,26,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:9|9:9,361
intrinsic,intrinsic,222,673,894,0.334054054054054,3.0,3.0,0.00320960118382478,3.0032096011838245,37,victory,1,0,,0,24,22,0:0|0:1|0:2|1:2|2:2|3:2|4:2|4:3|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,674,895,0.333063063063063,3.0,3.0,0.0025535533905932735,3.0025535533905927,27,victory,1,0,,0,23,21,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,675,896,0.3320720720720721,3.0,3.0,0.002569867061274927,3.0025698670612746,27,victory,1,0,,0,24,22,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:9|9:9,361
intrinsic,intrinsic,222,676,897,0.33108108108108114,3.0,3.0,0.0037730926005253864,3.0037730926005253,44,victory,1,0,,0,29,27,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:9|5:0|5:1|5:2|5:8|5:9|6:2|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,677,898,0.33009009009009016,3.0,3.0,0.002911288417512236,3.002911288417512,31,victory,1,0,,0,26,26,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:8|8:9|9:9,361
intrinsic,intrinsic,222,678,899,0.32909909909909907,3.0,3.0,0.002911288417512236,3.002911288417512,31,victory,1,0,,0,26,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,361
intrinsic,intrinsic,222,679,900,0.3281081081081081,3.0,3.0,0.004010545907915974,3.0040105459079154,49,victory,1,0,,0,27,25,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:2|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:9|9:5|9:9,361
intrinsic,intrinsic,222,680,901,0.3271171171171171,3.0,3.0,0.0024828427124746187,3.0024828427124746,26,victory,1,0,,0,23,21,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,681,902,0.3261261261261261,3.0,3.0,0.0031214798309001563,3.0031214798309005,35,victory,1,0,,0,26,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,682,903,0.32513513513513514,3.0,3.0,0.00444785714617071,3.004447857146171,53,victory,1,0,,0,30,26,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,683,904,0.32414414414414405,3.0,3.0,0.0029535533905932733,3.0029535533905936,31,victory,1,0,,0,27,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:8|6:2|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,684,905,0.3231531531531532,3.0,3.0,0.003693287513143126,3.0036932875131432,41,victory,1,0,,0,29,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:9|9:9,361
intrinsic,intrinsic,222,685,906,0.3221621621621622,3.0,3.0,0.0036924438962993985,3.0036924438962993,42,victory,1,0,,0,27,25,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|4:3|4:4|5:0|5:1|5:2|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,686,907,0.3211711711711712,3.0,3.0,0.0026242640687119284,3.0026242640687117,28,victory,1,0,,0,23,21,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,687,908,0.32018018018018024,3.0,3.0,0.002681999095630891,3.00268199909563,29,victory,1,0,,0,23,21,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,688,909,0.31918918918918915,3.0,3.0,0.0031104448006685076,3.003110444800668,34,victory,1,0,,0,26,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:1|6:2|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:9|9:9,361
intrinsic,intrinsic,222,689,910,0.31819819819819817,3.0,3.0,0.0031681798275874705,3.003168179827587,36,victory,1,0,,0,25,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,690,911,0.3172072072072072,3.0,3.0,0.0029319990956308906,3.0029319990956305,32,victory,1,0,,0,25,22,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,691,912,0.3162162162162162,3.0,3.0,0.003134493498269123,3.003134493498269,36,victory,1,0,,0,25,22,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,361
intrinsic,intrinsic,222,692,913,0.3152252252252252,3.0,3.0,0.0030681798275874706,3.0030681798275873,34,victory,1,0,,0,25,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,361
intrinsic,intrinsic,222,693,914,0.31423423423423424,3.0,3.0,0.0029974691494688154,3.002997469149469,33,victory,1,0,,0,25,22,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,361
intrinsic,intrinsic,222,694,915,0.31324324324324326,3.0,3.0,0.0027838589549089255,3.002783858954909,32,victory,1,0,,0,23,21,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,695,916,0.3122522522522523,3.0,3.0,0.002840577739393581,3.002840577739394,30,victory,1,0,,0,26,26,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,361
intrinsic,intrinsic,222,696,917,0.3112612612612613,3.0,3.0,0.0026828427124746188,3.002682842712474,28,victory,1,0,,0,25,23,0:0|0:1|0:2|1:2|2:2|3:2|4:2|5:0|5:1|5:2|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:9|9:9,361
intrinsic,intrinsic,222,697,918,0.3102702702702703,3.0,3.0,0.0031518661569058175,3.003151866156905,35,victory,1,0,,0,25,22,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,698,919,0.30927927927927923,3.0,3.0,0.002664588420824922,3.002664588420825,29,victory,1,0,,0,24,22,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,699,920,0.30828828828828825,3.0,3.0,0.0031051661602185037,3.0031051661602186,35,victory,1,0,,0,25,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:1|6:2|6:4|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,700,921,0.30729729729729727,3.0,3.0,0.0030338589549089253,3.0030338589549093,34,victory,1,0,,0,26,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:8|6:2|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,701,922,0.3063063063063063,3.0,3.0,0.0029397341225498533,3.00293973412255,32,victory,1,0,,0,25,22,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,361
intrinsic,intrinsic,222,702,923,0.3053153153153154,3.0,3.0,0.003482806264581667,3.0034828062645813,41,victory,1,0,,0,25,22,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:9|9:9,361
intrinsic,intrinsic,222,703,924,0.3043243243243243,3.0,3.0,0.003131155478787162,3.003131155478787,35,victory,1,0,,0,25,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:9|9:9,361
intrinsic,intrinsic,222,704,925,0.30333333333333334,3.0,3.0,0.0035750712376627046,3.0035750712376625,42,victory,1,0,,0,26,24,0:0|0:1|0:2|1:2|2:2|3:1|3:2|4:2|4:3|4:4|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,705,926,0.30234234234234236,3.0,3.0,0.0037612519696192843,3.0037612519696193,45,victory,1,0,,0,26,25,0:0|0:1|1:0|2:0|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,706,927,0.3013513513513514,3.0,3.0,0.00325436055954405,3.003254360559543,37,victory,1,0,,0,25,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:9|9:5|9:9,361
intrinsic,intrinsic,222,707,928,0.3003603603603604,3.0,3.0,0.0033225768350244717,3.003322576835025,37,victory,1,0,,0,26,24,0:0|0:1|0:2|1:2|2:2|3:2|4:2|5:0|5:1|5:2|6:1|6:2|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:9|9:9,361
intrinsic,intrinsic,222,708,929,0.2993693693693693,3.0,3.0,0.0026698670612749264,3.0026698670612753,28,victory,1,0,,0,25,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,709,930,0.29837837837837833,3.0,3.0,0.003138890505706125,3.0031388905057055,35,victory,1,0,,0,25,23,0:0|0:1|0:2|1:0|1:2|2:2|3:2|4:2|4:3|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,710,931,0.29738738738738735,3.0,3.0,0.0038656489770562867,3.0038656489770554,46,victory,1,0,,0,26,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|6:4|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,711,932,0.2963963963963965,3.0,3.0,0.0028828427124746184,3.0028828427124754,30,victory,1,0,,0,27,25,0:0|1:0|2:0|2:2|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,361
intrinsic,intrinsic,222,712,933,0.2954054054054055,3.0,3.0,0.0035730926005253863,3.003573092600525,42,victory,1,0,,0,27,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:1|6:2|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,713,934,0.2944144144144144,3.0,3.0,0.003922749460615051,3.0039227494606147,47,victory,1,0,,0,27,25,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|4:4|5:0|5:1|5:2|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:9|9:9,361
intrinsic,intrinsic,222,714,935,0.2934234234234234,3.0,3.0,0.0029527097737495453,3.0029527097737496,32,victory,1,0,,0,25,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:9|9:5|9:9,361
intrinsic,intrinsic,222,715,936,0.29243243243243244,3.0,3.0,0.002897469149468816,3.0028974691494685,32,victory,1,0,,0,24,22,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,716,937,0.29144144144144146,3.0,3.0,0.0030759148545064325,3.003075914854506,35,victory,1,0,,0,24,21,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,717,938,0.2904504504504505,3.0,3.0,0.0028397341225498535,3.0028397341225492,31,victory,1,0,,0,24,21,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,718,939,0.2894594594594594,3.0,3.0,0.0026242640687119284,3.0026242640687117,28,victory,1,0,,0,23,21,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,719,940,0.2884684684684684,3.0,3.0,0.0027656854249492376,3.002765685424949,30,victory,1,0,,0,23,21,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,720,941,0.28747747747747754,3.0,3.0,0.0035311554787871616,3.003531155478787,39,victory,1,0,,0,29,28,0:0|1:0|2:0|2:2|2:3|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:7|8:9|9:5|9:9,361
intrinsic,intrinsic,222,721,942,0.28648648648648656,3.0,3.0,0.00462338400397525,3.004623384003975,53,victory,1,0,,0,34,31,0:0|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:9|6:1|6:2|6:4|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:9|9:9,361
intrinsic,intrinsic,222,722,943,0.28549549549549547,3.0,3.0,0.0027974691494688157,3.0027974691494688,31,victory,1,0,,0,23,21,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,723,944,0.2845045045045045,3.0,3.0,0.0026535533905932733,3.0026535533905934,28,victory,1,0,,0,24,22,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,724,945,0.2835135135135135,3.0,3.0,0.0022707106781186545,3.0022707106781192,23,victory,1,0,,0,23,21,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,725,946,0.2825225225225225,3.0,3.0,0.0028234204518682,3.0028234204518682,31,victory,1,0,,0,23,21,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,726,947,0.28153153153153154,3.0,3.0,0.0036347088693804365,3.00363470886938,41,victory,1,0,,0,27,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:4|6:2|6:4|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,361
intrinsic,intrinsic,222,727,948,0.28054054054054045,3.0,3.0,0.002482842712474619,3.0024828427124746,26,victory,1,0,,0,23,21,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,728,949,0.2795495495495496,3.0,3.0,0.003207106781186547,3.0032071067811863,35,victory,1,0,,0,26,25,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:1|6:2|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:8|8:9|9:9,361
intrinsic,intrinsic,222,729,950,0.2785585585585586,3.0,3.0,0.0034250332214934304,3.003425033221493,40,victory,1,0,,0,25,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:1|6:2|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,730,951,0.2775675675675676,3.0,3.0,0.002865685424949238,3.0028656854249487,31,victory,1,0,,0,24,24,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:7|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,361
intrinsic,intrinsic,222,731,952,0.27657657657657664,3.0,3.0,0.0029897341225498535,3.0029897341225498,33,victory,1,0,,0,25,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|6:4|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:8|8:9|9:9,361
intrinsic,intrinsic,222,732,953,0.27558558558558555,3.0,3.0,0.0032596011838247796,3.0032596011838244,37,victory,1,0,,0,25,23,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:2|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:9|9:9,361
